,Date,MetaData,raw_text,text
185,Mon Feb 11 15:39:04 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/dFxO2oyGye', 'expanded_url': 'https://www.livemint.com/companies/company-results/corporation-bank-swings-into-the-black-with-rs-60-53-crore-profit-in-q3-1549891376156.html', 'display_url': 'livemint.com/companies/comp…', 'indices': [70, 93]}], 'media': [{'id': 1094984149729894401, 'id_str': '1094984149729894401', 'indices': [94, 117], 'media_url': 'http://pbs.twimg.com/media/DzIqSF9VYAESss-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzIqSF9VYAESss-.jpg', 'url': 'https://t.co/Jwh5fXXcdL', 'display_url': 'pic.twitter.com/Jwh5fXXcdL', 'expanded_url': 'https://twitter.com/livemint/status/1094984170521059328/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 337, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 337, 'resize': 'fit'}, 'small': {'w': 600, 'h': 337, 'resize': 'fit'}}}]}","Corporation Bank swings into the black with ₹60.53 crore profit in Q3
https://t.co/dFxO2oyGye https://t.co/Jwh5fXXcdL","Corporation Bank swings into the black with ₹60.53 crore profit in Q3
https://www.livemint.com/companies/company-results/corporation-bank-swings-into-the-black-with-rs-60-53-crore-profit-in-q3-1549891376156.html …pic.twitter.com/Jwh5fXXcdL"
186,Mon Feb 11 15:38:42 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/I3stt94xuG', 'expanded_url': 'https://www.livemint.com/market/ipo/reliance-insurance-files-fresh-ipo-papers-after-sebi-nod-lapses-1549898762192.html', 'display_url': 'livemint.com/market/ipo/rel…', 'indices': [64, 87]}], 'media': [{'id': 1094984070130368512, 'id_str': '1094984070130368512', 'indices': [88, 111], 'media_url': 'http://pbs.twimg.com/media/DzIqNdbVAAAPgK_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzIqNdbVAAAPgK_.jpg', 'url': 'https://t.co/wBDhB3CB2V', 'display_url': 'pic.twitter.com/wBDhB3CB2V', 'expanded_url': 'https://twitter.com/livemint/status/1094984077621379072/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 337, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 337, 'resize': 'fit'}, 'small': {'w': 600, 'h': 337, 'resize': 'fit'}}}]}","Reliance Insurance files fresh IPO papers after Sebi nod lapses
https://t.co/I3stt94xuG https://t.co/wBDhB3CB2V","Reliance Insurance files fresh IPO papers after Sebi nod lapses
https://www.livemint.com/market/ipo/reliance-insurance-files-fresh-ipo-papers-after-sebi-nod-lapses-1549898762192.html …pic.twitter.com/wBDhB3CB2V"
187,Mon Feb 11 15:38:29 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ts9rSYmTdt', 'expanded_url': 'https://www.livemint.com/companies/company-results/hal-s-q3-net-profit-declines-17-to-rs-455-crore-1549891026110.html', 'display_url': 'livemint.com/companies/comp…', 'indices': [47, 70]}], 'media': [{'id': 1094984011565285376, 'id_str': '1094984011565285376', 'indices': [71, 94], 'media_url': 'http://pbs.twimg.com/media/DzIqKDQUwAAnJWf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzIqKDQUwAAnJWf.jpg', 'url': 'https://t.co/YQjOgclVce', 'display_url': 'pic.twitter.com/YQjOgclVce', 'expanded_url': 'https://twitter.com/livemint/status/1094984024701976576/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 621, 'h': 414, 'resize': 'fit'}, 'large': {'w': 621, 'h': 414, 'resize': 'fit'}, 'small': {'w': 621, 'h': 414, 'resize': 'fit'}}}]}","HAL's Q3 net profit declines 17% to ₹455 crore
https://t.co/ts9rSYmTdt https://t.co/YQjOgclVce","HAL's Q3 net profit declines 17% to ₹455 crore
https://www.livemint.com/companies/company-results/hal-s-q3-net-profit-declines-17-to-rs-455-crore-1549891026110.html …pic.twitter.com/YQjOgclVce"
188,Mon Feb 11 15:38:01 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/0bp6asUw7s', 'expanded_url': 'https://www.livemint.com/companies/news/kkr-s-nbfc-arm-invests-rs-725-crore-in-embassy-group-s-bengaluru-project-1549889019725.html', 'display_url': 'livemint.com/companies/news…', 'indices': [71, 94]}], 'media': [{'id': 1094983894544244741, 'id_str': '1094983894544244741', 'indices': [95, 118], 'media_url': 'http://pbs.twimg.com/media/DzIqDPUVYAUq9Zd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzIqDPUVYAUq9Zd.jpg', 'url': 'https://t.co/Xro3G5FOY3', 'display_url': 'pic.twitter.com/Xro3G5FOY3', 'expanded_url': 'https://twitter.com/livemint/status/1094983904929316866/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 337, 'resize': 'fit'}, 'large': {'w': 600, 'h': 337, 'resize': 'fit'}, 'small': {'w': 600, 'h': 337, 'resize': 'fit'}}}]}",KKR's NBFC arm invests ₹725 crore in Embassy Group's Bengaluru project https://t.co/0bp6asUw7s https://t.co/Xro3G5FOY3,KKR's NBFC arm invests ₹725 crore in Embassy Group's Bengaluru project https://www.livemint.com/companies/news/kkr-s-nbfc-arm-invests-rs-725-crore-in-embassy-group-s-bengaluru-project-1549889019725.html …pic.twitter.com/Xro3G5FOY3
189,Mon Feb 11 15:37:32 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/fcNphqHFcL', 'expanded_url': 'https://www.livemint.com/companies/news/nclat-allows-22-il-fs-group-firms-to-service-debt-obligations-1549893547602.html', 'display_url': 'livemint.com/companies/news…', 'indices': [66, 89]}], 'media': [{'id': 1094983777900584960, 'id_str': '1094983777900584960', 'indices': [90, 113], 'media_url': 'http://pbs.twimg.com/media/DzIp8cyUYAAkFRQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzIp8cyUYAAkFRQ.jpg', 'url': 'https://t.co/FEW98Dhu1H', 'display_url': 'pic.twitter.com/FEW98Dhu1H', 'expanded_url': 'https://twitter.com/livemint/status/1094983785748131840/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 621, 'h': 414, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 621, 'h': 414, 'resize': 'fit'}, 'medium': {'w': 621, 'h': 414, 'resize': 'fit'}}}]}","NCLAT allows 22 IL&amp;FS group firms to service debt obligations
https://t.co/fcNphqHFcL https://t.co/FEW98Dhu1H","NCLAT allows 22 IL&FS group firms to service debt obligations
https://www.livemint.com/companies/news/nclat-allows-22-il-fs-group-firms-to-service-debt-obligations-1549893547602.html …pic.twitter.com/FEW98Dhu1H"
190,Mon Feb 11 15:36:53 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/JEnFRXukqH', 'expanded_url': 'https://www.livemint.com/news/india/i-t-sleuths-unearth-rs-20-000-crore-hawala-money-laundering-racket-1549894754609.html', 'display_url': 'livemint.com/news/india/i-t…', 'indices': [66, 89]}], 'media': [{'id': 1094983610212315138, 'id_str': '1094983610212315138', 'indices': [90, 113], 'media_url': 'http://pbs.twimg.com/media/DzIpysGUcAIWPTt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzIpysGUcAIWPTt.jpg', 'url': 'https://t.co/SAbUqqABmZ', 'display_url': 'pic.twitter.com/SAbUqqABmZ', 'expanded_url': 'https://twitter.com/livemint/status/1094983620186464256/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 600, 'h': 337, 'resize': 'fit'}, 'large': {'w': 600, 'h': 337, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 337, 'resize': 'fit'}}}]}","I-T sleuths unearth ₹20,000-crore hawala, money laundering racket
https://t.co/JEnFRXukqH https://t.co/SAbUqqABmZ","I-T sleuths unearth ₹20,000-crore hawala, money laundering racket
https://www.livemint.com/news/india/i-t-sleuths-unearth-rs-20-000-crore-hawala-money-laundering-racket-1549894754609.html …pic.twitter.com/SAbUqqABmZ"
191,Mon Feb 11 15:36:30 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ZIbXUmoEaO', 'expanded_url': 'https://www.livemint.com/news/india/sebi-relaxes-norms-for-non-residents-to-transfer-shares-to-relatives-1549896939395.html', 'display_url': 'livemint.com/news/india/seb…', 'indices': [69, 92]}], 'media': [{'id': 1094983512812187648, 'id_str': '1094983512812187648', 'indices': [93, 116], 'media_url': 'http://pbs.twimg.com/media/DzIptBQUcAANryp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzIptBQUcAANryp.jpg', 'url': 'https://t.co/k4mTDUxasg', 'display_url': 'pic.twitter.com/k4mTDUxasg', 'expanded_url': 'https://twitter.com/livemint/status/1094983522031349760/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 621, 'h': 414, 'resize': 'fit'}, 'large': {'w': 621, 'h': 414, 'resize': 'fit'}, 'medium': {'w': 621, 'h': 414, 'resize': 'fit'}}}]}","Sebi relaxes norms for non-residents to transfer shares to relatives
https://t.co/ZIbXUmoEaO https://t.co/k4mTDUxasg","Sebi relaxes norms for non-residents to transfer shares to relatives
https://www.livemint.com/news/india/sebi-relaxes-norms-for-non-residents-to-transfer-shares-to-relatives-1549896939395.html …pic.twitter.com/k4mTDUxasg"
192,Mon Feb 11 15:34:16 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/i1YJBuX0Aq', 'expanded_url': 'https://www.livemint.com/companies/news/shipping-giants-maersk-to-start-using-ganga-waterway-from-tuesday-1549897768730.html', 'display_url': 'livemint.com/companies/news…', 'indices': [66, 89]}], 'media': [{'id': 1094982951320793088, 'id_str': '1094982951320793088', 'indices': [90, 113], 'media_url': 'http://pbs.twimg.com/media/DzIpMViVsAArQzR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzIpMViVsAArQzR.jpg', 'url': 'https://t.co/Sydl94xlNL', 'display_url': 'pic.twitter.com/Sydl94xlNL', 'expanded_url': 'https://twitter.com/livemint/status/1094982960342683648/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 621, 'h': 414, 'resize': 'fit'}, 'small': {'w': 621, 'h': 414, 'resize': 'fit'}, 'medium': {'w': 621, 'h': 414, 'resize': 'fit'}}}]}","Shipping giants Maersk to start using Ganga waterway from Tuesday
https://t.co/i1YJBuX0Aq https://t.co/Sydl94xlNL","Shipping giants Maersk to start using Ganga waterway from Tuesday
https://www.livemint.com/companies/news/shipping-giants-maersk-to-start-using-ganga-waterway-from-tuesday-1549897768730.html …pic.twitter.com/Sydl94xlNL"
193,Mon Feb 11 15:33:19 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/BrXGCUBfi8', 'expanded_url': 'https://www.livemint.com/companies/news/amazon-has-a-big-advertising-business-walmart-wants-one-too-1549898634630.html', 'display_url': 'livemint.com/companies/news…', 'indices': [61, 84]}], 'media': [{'id': 1094982713046491136, 'id_str': '1094982713046491136', 'indices': [85, 108], 'media_url': 'http://pbs.twimg.com/media/DzIo-d5UYAAJWXT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzIo-d5UYAAJWXT.jpg', 'url': 'https://t.co/rGU7FVjEnQ', 'display_url': 'pic.twitter.com/rGU7FVjEnQ', 'expanded_url': 'https://twitter.com/livemint/status/1094982723360288769/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 600, 'h': 338, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 600, 'h': 338, 'resize': 'fit'}}}]}","Amazon has a big advertising business. Walmart wants one too
https://t.co/BrXGCUBfi8 https://t.co/rGU7FVjEnQ","Amazon has a big advertising business. Walmart wants one too
https://www.livemint.com/companies/news/amazon-has-a-big-advertising-business-walmart-wants-one-too-1549898634630.html …pic.twitter.com/rGU7FVjEnQ"
194,Mon Feb 11 15:28:15 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vTdkLu4MNm', 'expanded_url': 'https://www.livemint.com/companies/news/sebi-to-look-into-sale-of-pledged-shares-of-reliance-group-s-listed-companies-1549897436267.html', 'display_url': 'livemint.com/companies/news…', 'indices': [78, 101]}], 'media': [{'id': 1094981440075268096, 'id_str': '1094981440075268096', 'indices': [102, 125], 'media_url': 'http://pbs.twimg.com/media/DzIn0XtVAAA569K.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzIn0XtVAAA569K.jpg', 'url': 'https://t.co/60CzTSp21E', 'display_url': 'pic.twitter.com/60CzTSp21E', 'expanded_url': 'https://twitter.com/livemint/status/1094981449340485632/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 621, 'h': 414, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 621, 'h': 414, 'resize': 'fit'}, 'small': {'w': 621, 'h': 414, 'resize': 'fit'}}}]}","Sebi to look into sale of pledged shares of Reliance Group's listed companies
https://t.co/vTdkLu4MNm https://t.co/60CzTSp21E","Sebi to look into sale of pledged shares of Reliance Group's listed companies
https://www.livemint.com/companies/news/sebi-to-look-into-sale-of-pledged-shares-of-reliance-group-s-listed-companies-1549897436267.html …pic.twitter.com/60CzTSp21E"
195,Mon Feb 11 15:08:14 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/fGuaTRJ5uO', 'expanded_url': 'https://www.livemint.com/companies/news/vistara-and-indigo-announce-sale-on-major-routes-1549897019796.html', 'display_url': 'livemint.com/companies/news…', 'indices': [49, 72]}], 'media': [{'id': 1094976401952800768, 'id_str': '1094976401952800768', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/DzIjPHPVAAAtp-F.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzIjPHPVAAAtp-F.jpg', 'url': 'https://t.co/PLPxZNrqps', 'display_url': 'pic.twitter.com/PLPxZNrqps', 'expanded_url': 'https://twitter.com/livemint/status/1094976412123942912/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 337, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 337, 'resize': 'fit'}, 'small': {'w': 600, 'h': 337, 'resize': 'fit'}}}]}","Vistara and IndiGo announce sale on major routes
https://t.co/fGuaTRJ5uO https://t.co/PLPxZNrqps","Vistara and IndiGo announce sale on major routes
https://www.livemint.com/companies/news/vistara-and-indigo-announce-sale-on-major-routes-1549897019796.html …pic.twitter.com/PLPxZNrqps"
196,Mon Feb 11 15:07:55 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/agCnXqHfia', 'expanded_url': 'https://www.livemint.com/market/stock-market-news/sebi-comes-out-with-new-norms-for-clearing-corps-to-utilise-security-deposits-1549889318194.html', 'display_url': 'livemint.com/market/stock-m…', 'indices': [78, 101]}], 'media': [{'id': 1094976320008728576, 'id_str': '1094976320008728576', 'indices': [102, 125], 'media_url': 'http://pbs.twimg.com/media/DzIjKV-VsAAwRO4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzIjKV-VsAAwRO4.jpg', 'url': 'https://t.co/2nNJgKpnvS', 'display_url': 'pic.twitter.com/2nNJgKpnvS', 'expanded_url': 'https://twitter.com/livemint/status/1094976331714949120/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 600, 'h': 337, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 337, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 337, 'resize': 'fit'}}}]}","Sebi comes out with new norms for clearing corps to utilise security deposits
https://t.co/agCnXqHfia https://t.co/2nNJgKpnvS","Sebi comes out with new norms for clearing corps to utilise security deposits
https://www.livemint.com/market/stock-market-news/sebi-comes-out-with-new-norms-for-clearing-corps-to-utilise-security-deposits-1549889318194.html …pic.twitter.com/2nNJgKpnvS"
197,Mon Feb 11 15:07:03 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/mHZmKVbysr', 'expanded_url': 'https://www.livemint.com/industry/energy/opec-russia-draft-cooperation-charter-offers-no-formal-body-1549891538277.html', 'display_url': 'livemint.com/industry/energ…', 'indices': [61, 84]}], 'media': [{'id': 1094976102026555392, 'id_str': '1094976102026555392', 'indices': [85, 108], 'media_url': 'http://pbs.twimg.com/media/DzIi9p7VsAAmp7r.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzIi9p7VsAAmp7r.jpg', 'url': 'https://t.co/IvNhtat4HR', 'display_url': 'pic.twitter.com/IvNhtat4HR', 'expanded_url': 'https://twitter.com/livemint/status/1094976114114519040/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 337, 'resize': 'fit'}, 'small': {'w': 600, 'h': 337, 'resize': 'fit'}, 'large': {'w': 600, 'h': 337, 'resize': 'fit'}}}]}","OPEC, Russia draft cooperation charter offers no formal body
https://t.co/mHZmKVbysr https://t.co/IvNhtat4HR","OPEC, Russia draft cooperation charter offers no formal body
https://www.livemint.com/industry/energy/opec-russia-draft-cooperation-charter-offers-no-formal-body-1549891538277.html …pic.twitter.com/IvNhtat4HR"
198,Mon Feb 11 15:06:09 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/N8VFbPBjdV', 'expanded_url': 'https://www.livemint.com/companies/news/ntpc-signs-pact-with-sbi-for-5-000-crore-term-loan-1549892903291.html', 'display_url': 'livemint.com/companies/news…', 'indices': [52, 75]}], 'media': [{'id': 1094975871788535809, 'id_str': '1094975871788535809', 'indices': [76, 99], 'media_url': 'http://pbs.twimg.com/media/DzIiwQOUUAE2RRL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzIiwQOUUAE2RRL.jpg', 'url': 'https://t.co/vyVYmyHKeh', 'display_url': 'pic.twitter.com/vyVYmyHKeh', 'expanded_url': 'https://twitter.com/livemint/status/1094975886565101569/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 621, 'h': 414, 'resize': 'fit'}, 'small': {'w': 621, 'h': 414, 'resize': 'fit'}, 'large': {'w': 621, 'h': 414, 'resize': 'fit'}}}]}","NTPC signs pact with SBI for ₹5,000 crore term loan
https://t.co/N8VFbPBjdV https://t.co/vyVYmyHKeh","NTPC signs pact with SBI for ₹5,000 crore term loan
https://www.livemint.com/companies/news/ntpc-signs-pact-with-sbi-for-5-000-crore-term-loan-1549892903291.html …pic.twitter.com/vyVYmyHKeh"
199,Mon Feb 11 15:04:37 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/XwwUDU3PZr', 'expanded_url': 'https://www.livemint.com/politics/news/bjp-looks-to-the-east-and-south-for-a-bigger-lok-sabha-tally-1549895734229.html', 'display_url': 'livemint.com/politics/news/…', 'indices': [61, 84]}], 'media': [{'id': 1094975481860972544, 'id_str': '1094975481860972544', 'indices': [85, 108], 'media_url': 'http://pbs.twimg.com/media/DzIiZjoV4AAPxfe.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzIiZjoV4AAPxfe.jpg', 'url': 'https://t.co/Qr8dP3XTAB', 'display_url': 'pic.twitter.com/Qr8dP3XTAB', 'expanded_url': 'https://twitter.com/livemint/status/1094975500164857856/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 600, 'h': 338, 'resize': 'fit'}, 'large': {'w': 600, 'h': 338, 'resize': 'fit'}}}]}","BJP looks to the east and south for a bigger Lok Sabha tally
https://t.co/XwwUDU3PZr https://t.co/Qr8dP3XTAB","BJP looks to the east and south for a bigger Lok Sabha tally
https://www.livemint.com/politics/news/bjp-looks-to-the-east-and-south-for-a-bigger-lok-sabha-tally-1549895734229.html …pic.twitter.com/Qr8dP3XTAB"
200,Mon Feb 11 14:40:40 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3iXS5LIVOL', 'expanded_url': 'https://www.livemint.com/companies/news/govt-plans-axis-bank-stake-sale-to-raise-up-to-rs-5-316-crore-1549895300649.html', 'display_url': 'livemint.com/companies/news…', 'indices': [60, 83]}], 'media': [{'id': 1094969458639003648, 'id_str': '1094969458639003648', 'indices': [84, 107], 'media_url': 'http://pbs.twimg.com/media/DzIc69YUYAAZt9W.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DzIc69YUYAAZt9W.jpg', 'url': 'https://t.co/QXDqdwgv0y', 'display_url': 'pic.twitter.com/QXDqdwgv0y', 'expanded_url': 'https://twitter.com/livemint/status/1094969471645581312/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 600, 'h': 338, 'resize': 'fit'}, 'small': {'w': 600, 'h': 338, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 338, 'resize': 'fit'}}}]}","Govt plans Axis Bank stake sale to raise up to ₹5,316 crore
https://t.co/3iXS5LIVOL https://t.co/QXDqdwgv0y","Govt plans Axis Bank stake sale to raise up to ₹5,316 crore
https://www.livemint.com/companies/news/govt-plans-axis-bank-stake-sale-to-raise-up-to-rs-5-316-crore-1549895300649.html …pic.twitter.com/QXDqdwgv0y"
